plant_code,plant_name,latitude,longitude
58531,North Carolina Solar Bethea I,34.704722,-79.525833
58533,Don A Campbell 1 Geothermal,38.836667,-118.323889
58534,Westford Solar Park,42.636389,-71.419444
58535,Pickering Solar,40.120556,-75.488056
58536,Cornerstone Power Holmdel LLC,40.352222,-74.187778
58537,OCI Alamo Solar I,29.271667,-98.444722
58538,PCSP3 Airport,36.288056,-78.986111
58539,Lake Pleasant WTP,33.820556,-112.24
58540,Silver City WWTP PV Project,32.713889,-108.248056
58541,SunGen Sharon 1 LLC,43.79,-72.49
58542,"Desert Sunlight 250, LLC",33.8055,-115.3947
58543,"Gilbert Solar Facility I, LLC",33.356389,-111.798333
58544,Mountain View Solar,36.390556,-114.964444
58545,Community Solar 1,32.982778,-115.481944
58546,Granger Electric of Watervliet,42.175833,-86.28
58547,SMPA Solar 1,38.2725,-108.785556
58548,Huerfano River Wind,37.772222,-104.832222
58549,Port Allen Solar,21.901944,-159.581667
58550,Owens Corning at Bethlehem,42.586944,-73.865
58551,Bridgeport Fuel Cell Park,41.168056,-73.211111
58552,"Indy Solar I, LLC",39.662778,-85.985556
58553,"Indy Solar III, LLC",39.659444,-86.259722
58554,"Somers Solar Center, LLC",41.955,-72.445833
58555,Oshkosh Foundation Rosedale Biodigester LLC,43.867778,-88.718056
58556,"Indy Solar II, LLC",39.662778,-85.985556
58557,Mesquite Generating Station Block 1,33.345,-112.864167
58558,Onslow Power Producers,34.7975,-77.543056
58559,BiCounty Gas Producers LLC,36.540556,-87.544444
58560,Halifax County Biomass,36.701389,-78.873333
58561,Merrimac Solar,42.833056,-70.991944
58562,Montana Power Station,31.823889,-106.211944
58563,Hometown Bio Energy LLC,44.435556,-93.906389
58564,Frenchtown III Solar,40.4825,-75.018056
58565,Gettysburg Energy & Nutrient Rec Facility,39.950278,-77.125278
58568,Cottage Street Solar Facility,42.145278,-72.538333
58569,Paradise Solar Energy Center,39.835833,-75.2225
58570,Enel Cove Fort,38.560278,-112.581111
58571,Tucannon River Wind Farm,46.421111,-118.026944
58572,Lakeland Solar Energy LLC,31.026944,-83.055
58574,Eagle Valley Clean Energy LLC Biomass,39.648056,-106.943056
58575,Smithfield Farmland Kinston,35.268333,-77.659167
58576,GSE NM1,33.3,-104.4
58577,Veolia ES Blackfoot Landfill Facility,38.327222,-87.200556
58578,Sonora 1,37.889753,-120.528723
58579,Laverne Battery,43.638611,-96.39
58580,Pheasant Run Wind LLC,43.757778,-83.297778
58581,Oltmans SCE at Champagne,34.043889,-117.531111
58582,Oltmans SCE at Jurupa,34.05,-117.596111
58583,Forbes Street Solar,41.773056,-71.338889
58584,Princeton University Cogeneration,40.341389,-74.657222
58585,Sierra Nevada Brewing Co,39.724167,-121.815278
58586,Town of East Bridgewater,42.051111,-70.955833
58587,Tuscola Wind II LLC,43.526944,-83.566944
58588,Sue Cleveland High School,35.313333,-106.657778
58589,Rio Rancho High School,35.264444,-106.667778
58590,Cascade Solar,34.157222,-116.234444
58591,POTB Digester,45.414444,-123.804167
58592,Solar Gen 2,33.08,-115.47
58593,DGS Central Utility Plant,38.573889,-121.501389
58594,Steele Flats Wind Project LLC,40.048889,-96.952222
58595,Indeck Energy-Alexandria,43.560833,-71.780556
58596,"Grandview Wind Farm, LLC",35.238333,-101.310833
58597,HTW Plant 303 COGEN,40.763056,-111.841667
58598,Beryl Solar Plant,37.639167,-113.645833
58599,Cedar Valley Solar Plant,37.807778,-113.09
58600,Buckhorn Solar Plant,38.023333,-112.731667
58601,Milford Flat Solar Plant,38.291389,-113.008333
58602,Laho Solar Plant,38.291389,-113.035556
58603,Greenville Solar Plant,38.256111,-112.735833
58604,Granite Peak Solar Plant,38.402778,-112.988889
58605,Blueberry One,35.313889,-78.154167
58607,One Market Plaza,37.793333,-122.394167
58608,Saddleback Ridge Wind Farm,44.593333,-70.381111
58609,Industry Solar Power Generation Station 1 LLC,34.553056,-117.456944
58610,Navajo Solar Power Generation Station 1 LLC,34.551111,-117.191111
58611,Powhatan Solar Power Generation Station 1 LLC,34.496944,-117.145
58612,Otoe Solar Power Generation Station 1 LL,34.545,-117.191944
58613,ABBK Biomass Plant,37.180833,-101.386667
58614,Patriot Wind Farm,27.592778,-97.648056
58615,Indianapolis Motor Speedway Solar PV,39.79,-86.233611
58616,Westlands Solar PV Farm,36.138056,-120.075833
58617,Water Reclamation Plant,44.064722,-92.469167
58618,Butler Plaza,29.623056,-82.38
58619,Transamerica Pyramid,37.795556,-122.402778
58620,Canton Mountain Wind,44.514722,-70.303056
58621,Sol Orchard El Centro PV,32.803333,-115.546389
58622,Carter Hydro,40.324167,-105.208889
58623,Holstein Plant,34.774167,-79.340833
58624,Berkshire 1,42.114444,-73.405278
58625,Santa Rita Jail,37.719167,-121.886944
58626,Western Antelope Blue Sky Ranch A,34.681667,-118.324722
58627,Western Antelope Dry Ranch,34.688889,-118.320278
58628,Simon Solar Farm LLC,33.678056,-83.675833
58629,"Lightning Dock Geothermal HI-01, LLC",32.144722,-108.838333
58630,RP Wind,40.449444,-83.893333
58631,Queen Anne's County,39.031667,-76.016389
58632,Actus Lend Lease DMAFB,32.1825,-110.863333
58633,Monterey Regional Water Pollution Contro,36.721111,-121.787778
58634,Lancaster Baptist Church,34.695833,-118.058889
58635,Museum of Science and Industry,41.790556,-87.582778
58636,Sacramento Fairbain Water Treatment Plan,38.643611,-121.416389
58637,Hardee County Solar Farms 1 LLC,27.5775,-81.583889
58638,Orbit Energy Charlotte,35.2625,-80.811667
58639,KRS I Anahola Solar,22.131667,-159.303056
58640,KRS II Koloa Solar,21.900833,-159.45
58642,Tulare 1 and 2,36.2,-119.42
58643,Rockford Solar Farm,42.175278,-89.088333
58644,Silver State Solar Power South,35.63,-115.32
58645,RC Thomas Hydroelectric Project,30.632222,-95.01
58646,Stateline Solar,35.6,-115.4
58647,Port Richmond WWT Solar,40.638056,-74.126111
58648,Indian River BioEnergy Center,27.585278,-80.481944
58649,Montgomery Solar LLC,35.344444,-79.768333
58650,North Brookfield,42.278056,-72.053056
58651,Kalaeloa Renewable Energy Park,21.328056,-158.04
58652,La Paz Solar Tower,33.917222,-114.2675
58653,Jersey Gardens Phase 1,40.660833,-74.173333
58654,Jersey Gardens Phase 2,40.660833,-74.173333
58655,Waihonu North Solar,21.470556,-158.013333
58656,Honbushin Solar Blessings Park,21.468889,-158.016389
58657,Odell Wind Farm,43.853333,-94.931944
58658,Courtenay Wind Farm,47.179722,-98.594722
58659,Aloha Solar Energy Fund 1 PK1,21.406944,-158.151389
58660,Utah Red Hills Renewable Energy Park,37.882778,-112.904167
58661,Cape Cod Air Force Station - 6 SWS,41.7525,-70.538889
58662,Mauka FIT One,21.679722,-157.984444
58663,Holsum Elm Dairy,44.115,-88.217222
58664,Frito Lay Incorporated,41.862778,-71.891667
58665,"Celina Solar Project #1, LLC",40.540556,-84.590556
58666,Alexander Wind Farm LLC,38.424722,-99.5075
58667,Biscoe Solar LLC,35.383889,-79.770278
58668,Rockwell Solar LLC,35.541667,-80.474722
58669,Selma Solar LLC,35.576389,-78.183333
58670,Turkey Branch Solar LLC,34.524444,-79.104444
58673,Gates Solar LLC,36.450833,-76.803611
58674,Cirrus Solar LLC,35.969444,-78.265
58675,Chocowinity Solar LLC,35.515,-77.09
58676,Pearl City Peninsula Solar Park,21.375556,-157.968056
58677,Gratiot County Wind LLC,43.408056,-84.462222
58678,Oswegatchie,44.27,-75.199167
58679,Upper Newton Falls,44.214444,-74.991389
58680,Braley Road 2,41.751667,-70.966944
58681,Route 66 Wind Plant,35.205278,-101.434167
58682,Dartmouth,41.676111,-70.996944
58683,"Osage Wind, LLC",36.706944,-96.700278
58684,Kapolei Solar Energy Park,21.321111,-158.1175
58685,Mahoning Creek Hydroelectric Project,40.921111,-79.281667
58686,Hancock Wind Plant,44.760833,-68.146944
58687,Finley Buttes Landfill Gas,45.69,-119.61
58688,LRI LFGTE Facility,46.975556,-122.290556
58689,Blue Sky One,36.907778,-105.985278
58690,Apple Blossom Wind Farm,43.848333,-83.306944
58691,South Fork Wind Farm,43.591111,-95.408333
58692,Black Oak Wind Farm,45.660833,-95.012778
58693,Paynesville Wind Farm,45.4525,-94.745278
58694,Walnut Ridge Wind Farm,41.496667,-89.580278
58695,Grande Prairie Wind Farm,42.608056,-98.428333
58696,Nooksack Hydro,48.907778,-121.814167
58697,L V Sutton Combined Cycle,34.283056,-77.985278
58698,Mira Loma,34.013056,-117.5375
58699,ABEC Bidart-Old River LLC,35.169722,-119.105556
58700,Colleton Solar Farm,32.913333,-80.6925
58701,Apple Data Center - PV2,35.738889,-81.207778
58702,Axio Green LLC,42.576111,-72.61
58703,Lenape II,39.776667,-86.042778
58704,Zeeland Farm Services,42.813056,-85.986111
58706,Allendale Biomass,32.995,-81.281944
58707,Dorchester Biomass,33.238611,-80.450278
58708,Phoenix Airport East Economy Lot,33.45,-111.98
58709,Phoenix Airport Rental Car Center,33.45,-111.98
58710,Barilla Solar,30.96,-103.35
58711,Lost Hills/Blackwell,35.62,-119.85
58712,Stevens Mills Hydroelectric Project,43.446111,-71.644444
58713,North Star Solar,36.73,-120.41
58714,Oxbow Creek,41.608611,-75.870556
58715,Roundtop,41.657778,-76.049167
58716,"OCI Alamo 2, LLC",29.469444,-98.331944
58717,"OCI Alamo 4, LLC",29.328889,-100.383889
58718,Orion Solar I,35.150694,-118.875
58719,Brookfield,43.757778,-83.297778
58720,Pattern Panhandle Wind 2 LLC,35.442778,-101.372778
58721,Orion Solar II,35.150694,-118.875278
58722,Charlotte Solar,35.261944,-81.821667
58723,Colin Solar,35.261111,-81.861389
58724,Duck Solar,35.438056,-81.865
58725,Elliana Solar,36.131111,-79.3325
58726,Flash Solar,35.758056,-81.229444
58727,Hawkins Solar,36.321944,-79.751667
58728,Katherine Solar,36.215,-79.516111
58730,Amethyst Solar,35.316944,-81.926389
58731,Angel Solar,35.651111,-81.208611
58732,Audrey Solar,35.328056,-81.621944
58733,Austin Solar,35.613889,-81.132222
58735,Buddy Solar,35.541944,-80.363333
58737,Binks Solar,36,-79.0525
58739,Milo Solar,36.148889,-79.348889
58740,Minnie Solar,35.948056,-79.361944
58742,Owen Solar,35.586111,-81.315278
58743,RJ Solar,35.743056,-81.145
58744,Shadow Solar,35.213056,-81.832222
58745,Sophie Solar,35.305,-81.696944
58746,Star Solar,36.08,-78.823889
58747,GreenWhey Energy Inc,45.390278,-92.1625
58748,North Bay Solar 1,38.300556,-121.966389
58749,Tihonet Solar,41.7875,-70.723333
58750,Lancaster Dry Farm Ranch B,34.716944,-118.289444
58751,Rodeo Solar C2,34.713333,-118.289444
58752,Rodeo Solar D2,34.713333,-118.289444
58753,Summer Solar A2,34.723056,-118.289722
58754,Summer Solar B2,34.723056,-118.289722
58755,Summer Solar C2,34.723056,-118.289722
58756,Summer Solar D2,34.723056,-118.289722
58757,Summer North Solar,34.723056,-118.289722
58761,Expressway Solar A,34.582222,-117.341667
58762,Expressway Solar B,34.583333,-117.340278
58763,Expressway Solar C2,34.584444,-117.341389
58764,Blue Mountain Wind Farm,38.0325,-109.300556
58765,Miami Wind Energy Center,35.653889,-100.538611
58766,Wake Wind Energy Center,33.825,-101.099722
58767,Buckeye Wind Energy Center,39.003873,-99.414161
58768,Marsh Hill Wind Farm,42.163889,-77.528889
58769,Spring Canyon Expansion Wind Energy Ctr,40.964167,-103.077222
58770,Maywood Photovoltaic Project,39.743889,-86.218056
58771,Roosevelt County,33.926111,-103.511111
58772,Longhorn Wind,34.311111,-101.251111
58773,TX Hereford Wind,34.748056,-102.174444
58774,Spinning Spur Wind II,35.276944,-102.682778
58775,Spinning Spur Wind III,35.295,-102.721111
58776,Buckeye Wind Farm,40.123889,-83.638056
58777,Cassadaga  Wind Farm,42.338333,-79.195556
58778,Coyote Crest Wind Farm,46.738333,-123.347778
58779,Allegany Wind Farm,42.036944,-78.534444
58780,Scioto Ridge Wind Farm,40.561389,-83.736389
58781,Longhorn Holdings,34.971111,-79.616111
58782,Sonne One,35.437222,-77.833611
58783,South Canal Hydro-1,38.483333,-107.755
58784,South Canal Hydro-3,38.470278,-107.771389
58785,Brentwood Solar,40.781389,-73.243889
58786,Deer Park,40.760833,-73.193889
58787,Dennison,40.763056,-73.323611
58788,North County,40.763056,-73.323611
58789,Riverhead,40.826111,-73.232222
58790,Cohalan,40.762465,-73.194441
58791,Kirkwall Holdings,34.988889,-78.1375
58792,Ayrshire,35.283056,-81.615278
58793,JMB Mcguire-Dix-Lakehurst Solar Project,39.992818,-74.636933
58794,Storrie Lake Solar Project,35.656944,-105.183889
58795,"Hobart Solar, LLC",41.529444,-87.308333
58796,"Waterloo Solar, LLC",41.433889,-85.043889
58797,"Valparaiso Solar, LLC",41.502222,-87.161111
58798,"AC Criminal Courts Complex SPE2, LLC",39.4375,-74.690556
58799,Pamlico Partners Solar,35.501111,-76.87
58800,Hop Bottom,41.668056,-75.725
58801,"Arba Solar, LLC",35.396389,-77.703611
58802,"Franklin Solar, LLC",36.0975,-78.167778
58803,"Kenansville Solar 2, LLC",34.957778,-77.981667
58804,"McCaskey Solar Farm, LLC",35.859444,-77.099167
58805,"Samarcand Solar Farm, LLC",35.311667,-79.695
58806,Albemarle Solar Center LLC,35.293056,-77.556944
58807,Boseman Solar Center LLC,36.008056,-77.81
58808,Flemming Solar Center LLC,35.668889,-77.383889
58809,Littlefield Solar Center LLC,35.433889,-77.438056
58810,Rams Horn Solar Center LLC,35.64,-77.316111
58811,Beaver Dam,41.611389,-76.843056
58812,Upchurch Solar Center LLC,35.781944,-77.883889
58813,Alpaca,41.663056,-76.805556
58814,Shasta Solar Farm,41.031389,-121.4225
58815,Hilton NY Co Gen Plant,40.7625,-73.979167
58816,Bayles,39.816944,-80.024444
58817,Kelly,41.078611,-79.565
58818,Milan,41.894444,-76.582778
58820,Shippenville,41.230833,-79.416944
58821,Florey Knobb,41.599444,-76.009167
58822,Millville City Sewer Auth WTP,39.376389,-75.033056
58823,Port Arthur Steam Energy,29.835,-93.962222
58824,Sheldon Solar,44.910556,-72.979444
58825,MTHS Co-Gen Buildings,42.001944,-87.852222
58826,AES ES Tait,39.728611,-84.208333
58827,Flannagan Hydroelectric Project,37.233333,-82.348611
58828,Apple One,35.629444,-81.156944
58829,Sonne Two,35.656667,-81.183611
58830,Cross Winds Energy Park,43.610278,-83.485556
58831,Redcrest Solar Farm,35.321944,-118.812778
58832,Cogenra - TEP,32.101944,-110.813333
58833,Red Horse 2,32.286111,-110.088056
58834,Richland Center Renewable Energy LLC,43.314444,-90.373056
58835,Elk Station,33.865,-101.843333
58836,Lakeswind Power Partners,46.718056,-96.211944
58837,Na Pua Makani Wind Project,21.666944,-157.97
58838,Keechi Wind,33.143056,-98.161111
58839,Sudbury Landfill,42.363889,-71.385
58840,"Kenansville Solar Farm, LLC",34.97,-77.976111
58841,South Dunes Power Plant,43.433889,-124.243333
58842,"Gato Montes Solar, LLC",32.102778,-110.819722
58843,"Bethel Price Solar, LLC",35.794722,-77.381111
58844,"Dogwood Solar, LLC",36.125,-77.409167
58845,Washington Airport Solar LLC,35.565278,-77.053611
58846,"Washington Millfield Solar, LLC",35.499444,-76.833611
58847,"Windsor Cooper HIill Solar, LLC",35.981944,-76.917778
58848,Warsaw Farm,35.005556,-78.125833
58849,Castalia Solar,36,-77.783333
58851,Oakboro Farm,34.795833,-79.538333
58853,McKenzie Farm,34.323889,-78.691944
58854,Nash 58 Farm,36.047222,-78.030833
58855,Nash 64 Farm,35.949444,-78.0925
58856,Pate Farm,34.816667,-79.199444
58859,Erwin Farm,35.333333,-78.661389
58861,Sigmon Catawba Farm,35.612222,-81.243333
58862,Wagstaff Farm 1,36.458611,-78.956667
58863,Waco Farm,35.352222,-81.426111
58864,Sunfish Farm,35.558056,-78.735833
58865,Reventure Park,35.294444,-80.998889
58866,Garrell Solar Farm,34.325278,-78.793056
58867,Angier Farm,35.516389,-78.75
58868,Bladenboro Farm,34.535,-78.813056
58870,Rentech Nitrogen Pasadena Cogeneration,29.739444,-95.194722
58871,Berkley East Solar LLC,41.823889,-71.041389
58872,Bison 4 Wind Energy Center,46.98,-101.554722
58873,Stuyvesant Falls,42.351389,-73.733889
58874,Dement Farm LLC,36.27,-78.348333
58876,Fusion Solar Center LLC,41.623889,-72.043056
58877,Kinsley Landfill Solar,39.793333,-75.106389
58878,CPV Smyth Generation Company LLC,36.855833,-81.413333
58879,Duplin Solar LLC,35.011944,-78.078333
58880,North Carolina Solar III LLC,34.766667,-79.559722
58881,County College of Morris,40.856667,-74.581389
58882,Mercer County Community College,40.255833,-74.645278
58883,Highland Wind Project (IA),43.080278,-95.656111
58884,Lundgren  Wind Project,42.334722,-94.170833
58885,Macksburg  Wind Project,41.209167,-94.103611
58886,Wellsburg Wind Project,42.390833,-92.966667
58887,Com Adam 1WF-1,41.660278,-89.249722
58888,White Camp Solar,33.344167,-100.833611
58889,ASTI,38.761389,-122.975278
58890,Beringer,38.510833,-122.479722
58891,"Big Turtle Wind Farm, LLC",43.850833,-82.7825
58892,Camilla Solar Plant,31.183889,-84.131944
58893,Camp Solar Plant,32.964722,-84.543889
58894,Summit Ridge I Wind Farm,45.451667,-120.941667
58896,Patriots Stadium,40.560556,-74.551389
58897,Temple SEGF,39.98,-75.150556
58898,Pilot Hill Wind Farm,40.999169,-88.056247
58899,Prosperity Energy Storage Facility,35.001944,-106.637222
58900,Balko Wind LLC,36.518056,-100.847222
58901,Tri-County Water Hydropower Project,38.239167,-107.758056
58902,Kingfisher Wind LLC,35.770278,-97.799722
58903,Marseilles Lock and Dam Hydro,41.327778,-88.701111
58904,Fourmile Ridge,39.641111,-79.011111
58906,Valley Center 1,33.234167,-117.001667
58907,Valley Center 2,33.234167,-117.001667
58908,Beebe 1B,43.256944,-84.499722
58909,Ramona 1,33.012222,-116.875
58910,CPV Pondera King Energy Center,29.908889,-95.216944
58911,Ramona 2,33.012222,-116.875
58912,Santa Fe Springs Rooftop Solar BLDG M,33.910833,-118.044444
58913,Santa Fe Springs Rooftop Solar BLDG H,33.910833,-118.044444
58914,MCAGCC Cogen Plant,34.237222,-116.054167
58915,Copper Mountain Solar 3,35.889419,-114.957912
58917,Tioga Solar Morris County 1 LLC,40.815278,-74.475833
58918,2081 Terzian Solar Project,36.67,-119.415833
58919,2127 Harris Solar Project,39.291667,-121.669722
58920,2097 Helton Solar Project,37.352222,-120.506944
58921,Napoleon Biogas,41.355556,-84.1025
58923,Missouri S&T - Power Plant,37.953889,-91.774444
58924,Sugar Creek Wind One LLC,40.074167,-89.291944
58925,Sangamon Wind One LLC,39.821944,-89.955833
58926,Sangamon Wind Two LLC,39.802222,-89.8625
58927,Story City Wind Project,42.208056,-93.599444
58928,Trishe Wind Colorado,40.627222,-102.626389
58929,Melrose 2,45.676389,-94.801944
58930,FGE Texas II,32.309167,-101.024167
58931,FGE Texas I,32.308611,-101.026111
58932,Traer Wind Project,42.161389,-92.4425
58933,Shell Chemical Appalachia LLC,40.671667,-80.336389
